time,temp,logger,height
15/07/2022 17:20,16.7,lower 3A,lower
15/07/2022 17:30,16.7,lower 3A,lower
15/07/2022 17:40,16.6,lower 3A,lower
15/07/2022 17:50,16.7,lower 3A,lower
15/07/2022 18:00,16.7,lower 3A,lower
15/07/2022 18:10,16.7,lower 3A,lower
15/07/2022 18:20,16.7,lower 3A,lower
15/07/2022 18:30,16.7,lower 3A,lower
15/07/2022 18:40,16.6,lower 3A,lower
15/07/2022 18:50,16.7,lower 3A,lower
15/07/2022 19:00,16.8,lower 3A,lower
15/07/2022 19:10,17.3,lower 3A,lower
15/07/2022 19:20,17.4,lower 3A,lower
15/07/2022 19:30,17.5,lower 3A,lower
15/07/2022 19:40,17.6,lower 3A,lower
15/07/2022 19:50,17.6,lower 3A,lower
15/07/2022 20:00,17.6,lower 3A,lower
15/07/2022 20:10,17.6,lower 3A,lower
15/07/2022 20:20,17.6,lower 3A,lower
15/07/2022 20:30,17.6,lower 3A,lower
15/07/2022 20:40,17.6,lower 3A,lower
15/07/2022 20:50,17.4,lower 3A,lower
15/07/2022 21:00,16.9,lower 3A,lower
15/07/2022 21:10,16.7,lower 3A,lower
15/07/2022 21:20,16.8,lower 3A,lower
15/07/2022 21:30,16.5,lower 3A,lower
15/07/2022 21:40,16.4,lower 3A,lower
15/07/2022 21:50,16.3,lower 3A,lower
15/07/2022 22:00,15.9,lower 3A,lower
15/07/2022 22:10,16.4,lower 3A,lower
15/07/2022 22:20,16.4,lower 3A,lower
15/07/2022 22:30,16.4,lower 3A,lower
15/07/2022 22:40,16.5,lower 3A,lower
15/07/2022 22:50,16.1,lower 3A,lower
15/07/2022 23:00,15.9,lower 3A,lower
15/07/2022 23:10,15.8,lower 3A,lower
15/07/2022 23:20,15.8,lower 3A,lower
15/07/2022 23:30,15.6,lower 3A,lower
15/07/2022 23:40,15.7,lower 3A,lower
15/07/2022 23:50,15.6,lower 3A,lower
16/07/2022 00:00,15.7,lower 3A,lower
16/07/2022 00:10,15.4,lower 3A,lower
16/07/2022 00:20,15.2,lower 3A,lower
16/07/2022 00:30,15.3,lower 3A,lower
16/07/2022 00:40,15.4,lower 3A,lower
16/07/2022 00:50,15.4,lower 3A,lower
16/07/2022 01:00,15.2,lower 3A,lower
16/07/2022 01:10,15.1,lower 3A,lower
16/07/2022 01:20,15.1,lower 3A,lower
16/07/2022 01:30,15.2,lower 3A,lower
16/07/2022 01:40,15.4,lower 3A,lower
16/07/2022 01:50,15.4,lower 3A,lower
16/07/2022 02:00,15.8,lower 3A,lower
16/07/2022 02:10,16.2,lower 3A,lower
16/07/2022 02:20,16.4,lower 3A,lower
16/07/2022 02:30,16.6,lower 3A,lower
16/07/2022 02:40,16.6,lower 3A,lower
16/07/2022 02:50,16.6,lower 3A,lower
16/07/2022 03:00,16.7,lower 3A,lower
16/07/2022 03:10,16.7,lower 3A,lower
16/07/2022 03:20,16.7,lower 3A,lower
16/07/2022 03:30,16.7,lower 3A,lower
16/07/2022 03:40,16.7,lower 3A,lower
16/07/2022 03:50,16.7,lower 3A,lower
16/07/2022 04:00,16.6,lower 3A,lower
16/07/2022 04:10,16.5,lower 3A,lower
16/07/2022 04:20,16.6,lower 3A,lower
16/07/2022 04:30,16.7,lower 3A,lower
16/07/2022 04:40,16.6,lower 3A,lower
16/07/2022 04:50,16.7,lower 3A,lower
16/07/2022 05:00,16.6,lower 3A,lower
16/07/2022 05:10,16.6,lower 3A,lower
16/07/2022 05:20,16.6,lower 3A,lower
16/07/2022 05:30,16.6,lower 3A,lower
16/07/2022 05:40,16.6,lower 3A,lower
16/07/2022 05:50,16.6,lower 3A,lower
16/07/2022 06:00,16.6,lower 3A,lower
16/07/2022 06:10,16.6,lower 3A,lower
16/07/2022 06:20,16.5,lower 3A,lower
16/07/2022 06:30,16.6,lower 3A,lower
16/07/2022 06:40,16.6,lower 3A,lower
16/07/2022 06:50,16.6,lower 3A,lower
16/07/2022 07:00,16.7,lower 3A,lower
16/07/2022 07:10,16.6,lower 3A,lower
16/07/2022 07:20,16.9,lower 3A,lower
16/07/2022 07:30,17.1,lower 3A,lower
16/07/2022 07:40,17.8,lower 3A,lower
16/07/2022 07:50,18.2,lower 3A,lower
16/07/2022 08:00,18.7,lower 3A,lower
16/07/2022 08:10,19.4,lower 3A,lower
16/07/2022 08:20,20,lower 3A,lower
16/07/2022 08:30,20.7,lower 3A,lower
16/07/2022 08:40,21.3,lower 3A,lower
16/07/2022 08:50,21.5,lower 3A,lower
16/07/2022 09:00,21.5,lower 3A,lower
16/07/2022 09:10,21.8,lower 3A,lower
16/07/2022 09:20,22,lower 3A,lower
16/07/2022 09:30,21.9,lower 3A,lower
16/07/2022 09:40,22.8,lower 3A,lower
16/07/2022 09:50,23.4,lower 3A,lower
16/07/2022 10:00,24.2,lower 3A,lower
16/07/2022 10:10,25,lower 3A,lower
16/07/2022 10:20,24.4,lower 3A,lower
16/07/2022 10:30,23.8,lower 3A,lower
16/07/2022 10:40,24,lower 3A,lower
16/07/2022 10:50,26.1,lower 3A,lower
16/07/2022 11:00,25.9,lower 3A,lower
16/07/2022 11:10,26.6,lower 3A,lower
16/07/2022 11:20,27.3,lower 3A,lower
16/07/2022 11:30,27.9,lower 3A,lower
16/07/2022 11:40,28.8,lower 3A,lower
16/07/2022 11:50,29,lower 3A,lower
16/07/2022 12:00,29.4,lower 3A,lower
16/07/2022 12:10,28.7,lower 3A,lower
16/07/2022 12:20,29.1,lower 3A,lower
16/07/2022 12:30,30.4,lower 3A,lower
16/07/2022 12:40,30.4,lower 3A,lower
16/07/2022 12:50,29.5,lower 3A,lower
16/07/2022 13:00,31.6,lower 3A,lower
16/07/2022 13:10,33.3,lower 3A,lower
16/07/2022 13:20,33.5,lower 3A,lower
16/07/2022 13:30,33.2,lower 3A,lower
16/07/2022 13:40,33.9,lower 3A,lower
16/07/2022 13:50,28.9,lower 3A,lower
16/07/2022 14:00,20.7,lower 3A,lower
16/07/2022 14:10,19.2,lower 3A,lower
16/07/2022 14:20,18.6,lower 3A,lower
16/07/2022 14:30,18.1,lower 3A,lower
16/07/2022 14:40,17.6,lower 3A,lower
16/07/2022 14:50,17.6,lower 3A,lower
16/07/2022 15:00,17.6,lower 3A,lower
16/07/2022 15:10,17.6,lower 3A,lower
16/07/2022 15:20,17.7,lower 3A,lower
16/07/2022 15:30,17.8,lower 3A,lower
16/07/2022 15:40,17.7,lower 3A,lower
16/07/2022 15:50,17.8,lower 3A,lower
16/07/2022 16:00,17.7,lower 3A,lower
16/07/2022 16:10,17.7,lower 3A,lower
16/07/2022 16:20,17.7,lower 3A,lower
16/07/2022 16:30,17.6,lower 3A,lower
16/07/2022 16:40,17.5,lower 3A,lower
16/07/2022 16:50,17.4,lower 3A,lower
16/07/2022 17:00,17.3,lower 3A,lower
16/07/2022 17:10,17.2,lower 3A,lower
16/07/2022 17:20,17.1,lower 3A,lower
16/07/2022 17:30,17,lower 3A,lower
16/07/2022 17:40,16.9,lower 3A,lower
16/07/2022 17:50,17,lower 3A,lower
16/07/2022 18:00,17.1,lower 3A,lower
16/07/2022 18:10,17.1,lower 3A,lower
16/07/2022 18:20,17.1,lower 3A,lower
16/07/2022 18:30,17,lower 3A,lower
16/07/2022 18:40,16.8,lower 3A,lower
16/07/2022 18:50,16.6,lower 3A,lower
16/07/2022 19:00,16.6,lower 3A,lower
16/07/2022 19:10,16.8,lower 3A,lower
16/07/2022 19:20,16.5,lower 3A,lower
16/07/2022 19:30,16.1,lower 3A,lower
16/07/2022 19:40,15.8,lower 3A,lower
16/07/2022 19:50,15.9,lower 3A,lower
16/07/2022 20:00,16.1,lower 3A,lower
16/07/2022 20:10,16.1,lower 3A,lower
16/07/2022 20:20,15.9,lower 3A,lower
16/07/2022 20:30,16,lower 3A,lower
16/07/2022 20:40,15.9,lower 3A,lower
16/07/2022 20:50,15.9,lower 3A,lower
16/07/2022 21:00,15.9,lower 3A,lower
16/07/2022 21:10,15.9,lower 3A,lower
16/07/2022 21:20,15.9,lower 3A,lower
16/07/2022 21:30,15.9,lower 3A,lower
16/07/2022 21:40,15.8,lower 3A,lower
16/07/2022 21:50,15.8,lower 3A,lower
16/07/2022 22:00,16,lower 3A,lower
16/07/2022 22:10,16,lower 3A,lower
16/07/2022 22:20,15.8,lower 3A,lower
16/07/2022 22:30,15.7,lower 3A,lower
16/07/2022 22:40,15.6,lower 3A,lower
16/07/2022 22:50,15.5,lower 3A,lower
16/07/2022 23:00,15.6,lower 3A,lower
16/07/2022 23:10,15.6,lower 3A,lower
16/07/2022 23:20,15.6,lower 3A,lower
16/07/2022 23:30,15.5,lower 3A,lower
16/07/2022 23:40,15.6,lower 3A,lower
16/07/2022 23:50,15.5,lower 3A,lower
17/07/2022 00:00,15.5,lower 3A,lower
17/07/2022 00:10,15.4,lower 3A,lower
17/07/2022 00:20,15.5,lower 3A,lower
17/07/2022 00:30,15.5,lower 3A,lower
17/07/2022 00:40,15.5,lower 3A,lower
17/07/2022 00:50,15.4,lower 3A,lower
17/07/2022 01:00,15.5,lower 3A,lower
17/07/2022 01:10,15.7,lower 3A,lower
17/07/2022 01:20,15.8,lower 3A,lower
17/07/2022 01:30,15.9,lower 3A,lower
17/07/2022 01:40,15.9,lower 3A,lower
17/07/2022 01:50,15.8,lower 3A,lower
17/07/2022 02:00,15.6,lower 3A,lower
17/07/2022 02:10,15.6,lower 3A,lower
17/07/2022 02:20,15.4,lower 3A,lower
17/07/2022 02:30,15.7,lower 3A,lower
17/07/2022 02:40,15.5,lower 3A,lower
17/07/2022 02:50,15.2,lower 3A,lower
17/07/2022 03:00,15.1,lower 3A,lower
17/07/2022 03:10,16.1,lower 3A,lower
17/07/2022 03:20,16.6,lower 3A,lower
17/07/2022 03:30,16.7,lower 3A,lower
17/07/2022 03:40,16.7,lower 3A,lower
17/07/2022 03:50,16.7,lower 3A,lower
17/07/2022 04:00,16.7,lower 3A,lower
17/07/2022 04:10,16.7,lower 3A,lower
17/07/2022 04:20,16.8,lower 3A,lower
17/07/2022 04:30,16.8,lower 3A,lower
17/07/2022 04:40,16.7,lower 3A,lower
17/07/2022 04:50,16.8,lower 3A,lower
17/07/2022 05:00,16.8,lower 3A,lower
17/07/2022 05:10,16.8,lower 3A,lower
17/07/2022 05:20,16.8,lower 3A,lower
17/07/2022 05:30,16.8,lower 3A,lower
17/07/2022 05:40,16.8,lower 3A,lower
17/07/2022 05:50,16.6,lower 3A,lower
17/07/2022 06:00,16.2,lower 3A,lower
17/07/2022 06:10,16.2,lower 3A,lower
17/07/2022 06:20,16.4,lower 3A,lower
17/07/2022 06:30,16.4,lower 3A,lower
17/07/2022 06:40,16.2,lower 3A,lower
17/07/2022 06:50,15.9,lower 3A,lower
17/07/2022 07:00,15.6,lower 3A,lower
17/07/2022 07:10,15.6,lower 3A,lower
17/07/2022 07:20,15.4,lower 3A,lower
17/07/2022 07:30,15.3,lower 3A,lower
17/07/2022 07:40,15.5,lower 3A,lower
17/07/2022 07:50,16.1,lower 3A,lower
17/07/2022 08:00,16.1,lower 3A,lower
17/07/2022 08:10,16.1,lower 3A,lower
17/07/2022 08:20,16.7,lower 3A,lower
17/07/2022 08:30,17.5,lower 3A,lower
17/07/2022 08:40,17.7,lower 3A,lower
17/07/2022 08:50,18.1,lower 3A,lower
17/07/2022 09:00,18.1,lower 3A,lower
17/07/2022 09:10,18.3,lower 3A,lower
17/07/2022 09:20,18.7,lower 3A,lower
17/07/2022 09:30,19.6,lower 3A,lower
17/07/2022 09:40,19.8,lower 3A,lower
17/07/2022 09:50,20.4,lower 3A,lower
17/07/2022 10:00,21.5,lower 3A,lower
17/07/2022 10:10,21.8,lower 3A,lower
17/07/2022 10:20,22.5,lower 3A,lower
17/07/2022 10:30,22.5,lower 3A,lower
17/07/2022 10:40,22.9,lower 3A,lower
17/07/2022 10:50,24,lower 3A,lower
17/07/2022 11:00,25.2,lower 3A,lower
17/07/2022 11:10,24.9,lower 3A,lower
17/07/2022 11:20,24.2,lower 3A,lower
17/07/2022 11:30,26.3,lower 3A,lower
17/07/2022 11:40,26.3,lower 3A,lower
17/07/2022 11:50,25.8,lower 3A,lower
17/07/2022 12:00,26.4,lower 3A,lower
17/07/2022 12:10,30.3,lower 3A,lower
17/07/2022 12:20,31.6,lower 3A,lower
17/07/2022 12:30,30.4,lower 3A,lower
17/07/2022 12:40,30.3,lower 3A,lower
17/07/2022 12:50,31.2,lower 3A,lower
17/07/2022 13:00,28.3,lower 3A,lower
17/07/2022 13:10,27.3,lower 3A,lower
17/07/2022 13:20,33.5,lower 3A,lower
17/07/2022 13:30,34.7,lower 3A,lower
17/07/2022 13:40,36.8,lower 3A,lower
17/07/2022 13:50,36.7,lower 3A,lower
17/07/2022 14:00,37.3,lower 3A,lower
17/07/2022 14:10,36.7,lower 3A,lower
17/07/2022 14:20,38.3,lower 3A,lower
17/07/2022 14:30,32.6,lower 3A,lower
17/07/2022 14:40,24.5,lower 3A,lower
17/07/2022 14:50,21.7,lower 3A,lower
17/07/2022 15:00,21.1,lower 3A,lower
17/07/2022 15:10,20,lower 3A,lower
17/07/2022 15:20,19.3,lower 3A,lower
17/07/2022 15:30,18.9,lower 3A,lower
17/07/2022 15:40,18.9,lower 3A,lower
17/07/2022 15:50,18.8,lower 3A,lower
17/07/2022 16:00,18.7,lower 3A,lower
17/07/2022 16:10,18.6,lower 3A,lower
17/07/2022 16:20,18.5,lower 3A,lower
17/07/2022 16:30,18.4,lower 3A,lower
17/07/2022 16:40,18.3,lower 3A,lower
17/07/2022 16:50,18.2,lower 3A,lower
17/07/2022 17:00,18.2,lower 3A,lower
17/07/2022 17:10,18,lower 3A,lower
17/07/2022 17:20,17.9,lower 3A,lower
17/07/2022 17:30,17.6,lower 3A,lower
17/07/2022 17:40,17.5,lower 3A,lower
17/07/2022 17:50,17.4,lower 3A,lower
17/07/2022 18:00,17.4,lower 3A,lower
17/07/2022 18:10,17.3,lower 3A,lower
17/07/2022 18:20,17.1,lower 3A,lower
17/07/2022 18:30,16.9,lower 3A,lower
17/07/2022 18:40,16.9,lower 3A,lower
17/07/2022 18:50,17.1,lower 3A,lower
17/07/2022 19:00,17.1,lower 3A,lower
17/07/2022 19:10,16.6,lower 3A,lower
17/07/2022 19:20,16.5,lower 3A,lower
17/07/2022 19:30,16.6,lower 3A,lower
17/07/2022 19:40,17,lower 3A,lower
17/07/2022 19:50,17.1,lower 3A,lower
17/07/2022 20:00,16.8,lower 3A,lower
17/07/2022 20:10,16.6,lower 3A,lower
17/07/2022 20:20,16.5,lower 3A,lower
17/07/2022 20:30,16.5,lower 3A,lower
17/07/2022 20:40,16.6,lower 3A,lower
17/07/2022 20:50,16.5,lower 3A,lower
17/07/2022 21:00,16.4,lower 3A,lower
17/07/2022 21:10,16.4,lower 3A,lower
17/07/2022 21:20,16.5,lower 3A,lower
17/07/2022 21:30,16.5,lower 3A,lower
17/07/2022 21:40,16.4,lower 3A,lower
17/07/2022 21:50,16.6,lower 3A,lower
17/07/2022 22:00,16.7,lower 3A,lower
17/07/2022 22:10,16.9,lower 3A,lower
17/07/2022 22:20,16.5,lower 3A,lower
17/07/2022 22:30,16.8,lower 3A,lower
17/07/2022 22:40,16.8,lower 3A,lower
17/07/2022 22:50,16.7,lower 3A,lower
17/07/2022 23:00,16.6,lower 3A,lower
17/07/2022 23:10,16.5,lower 3A,lower
17/07/2022 23:20,16.4,lower 3A,lower
17/07/2022 23:30,16.5,lower 3A,lower
17/07/2022 23:40,16.5,lower 3A,lower
17/07/2022 23:50,16.4,lower 3A,lower
18/07/2022 00:00,16.3,lower 3A,lower
18/07/2022 00:10,16.2,lower 3A,lower
18/07/2022 00:20,16.1,lower 3A,lower
18/07/2022 00:30,16.1,lower 3A,lower
18/07/2022 00:40,16.2,lower 3A,lower
18/07/2022 00:50,16.2,lower 3A,lower
18/07/2022 01:00,16.3,lower 3A,lower
18/07/2022 01:10,16.6,lower 3A,lower
18/07/2022 01:20,16.7,lower 3A,lower
18/07/2022 01:30,16.8,lower 3A,lower
18/07/2022 01:40,16.8,lower 3A,lower
18/07/2022 01:50,16.9,lower 3A,lower
18/07/2022 02:00,17,lower 3A,lower
18/07/2022 02:10,16.9,lower 3A,lower
18/07/2022 02:20,16.6,lower 3A,lower
18/07/2022 02:30,16.3,lower 3A,lower
18/07/2022 02:40,16.1,lower 3A,lower
18/07/2022 02:50,16.1,lower 3A,lower
18/07/2022 03:00,16.2,lower 3A,lower
18/07/2022 03:10,16.3,lower 3A,lower
18/07/2022 03:20,16.1,lower 3A,lower
18/07/2022 03:30,16.1,lower 3A,lower
18/07/2022 03:40,16.2,lower 3A,lower
18/07/2022 03:50,16.3,lower 3A,lower
18/07/2022 04:00,16.3,lower 3A,lower
18/07/2022 04:10,16.3,lower 3A,lower
18/07/2022 04:20,16.3,lower 3A,lower
18/07/2022 04:30,16.3,lower 3A,lower
18/07/2022 04:40,16.3,lower 3A,lower
18/07/2022 04:50,16.2,lower 3A,lower
18/07/2022 05:00,16.2,lower 3A,lower
18/07/2022 05:10,16.3,lower 3A,lower
18/07/2022 05:20,16.1,lower 3A,lower
18/07/2022 05:30,15.9,lower 3A,lower
18/07/2022 05:40,15.9,lower 3A,lower
18/07/2022 05:50,15.9,lower 3A,lower
18/07/2022 06:00,15.9,lower 3A,lower
18/07/2022 06:10,15.9,lower 3A,lower
18/07/2022 06:20,15.8,lower 3A,lower
18/07/2022 06:30,15.7,lower 3A,lower
18/07/2022 06:40,15.7,lower 3A,lower
18/07/2022 06:50,15.8,lower 3A,lower
18/07/2022 07:00,15.8,lower 3A,lower
18/07/2022 07:10,15.9,lower 3A,lower
18/07/2022 07:20,15.9,lower 3A,lower
18/07/2022 07:30,16,lower 3A,lower
18/07/2022 07:40,16,lower 3A,lower
18/07/2022 07:50,15.9,lower 3A,lower
18/07/2022 08:00,15.9,lower 3A,lower
18/07/2022 08:10,15.9,lower 3A,lower
18/07/2022 08:20,15.9,lower 3A,lower
18/07/2022 08:30,16,lower 3A,lower
18/07/2022 08:40,16.7,lower 3A,lower
18/07/2022 08:50,17.1,lower 3A,lower
18/07/2022 09:00,18.4,lower 3A,lower
18/07/2022 09:10,18.7,lower 3A,lower
18/07/2022 09:20,19.3,lower 3A,lower
18/07/2022 09:30,20.1,lower 3A,lower
18/07/2022 09:40,24.1,lower 3A,lower
18/07/2022 09:50,24,lower 3A,lower
18/07/2022 10:00,24.2,lower 3A,lower
18/07/2022 10:10,26.8,lower 3A,lower
18/07/2022 10:20,27.7,lower 3A,lower
18/07/2022 10:30,28.7,lower 3A,lower
18/07/2022 10:40,29.6,lower 3A,lower
18/07/2022 10:50,30.1,lower 3A,lower
18/07/2022 11:00,31.4,lower 3A,lower
18/07/2022 11:10,32.3,lower 3A,lower
18/07/2022 11:20,33.1,lower 3A,lower
18/07/2022 11:30,32.7,lower 3A,lower
18/07/2022 11:40,33.2,lower 3A,lower
18/07/2022 11:50,34.4,lower 3A,lower
18/07/2022 12:00,34.6,lower 3A,lower
18/07/2022 12:10,35.1,lower 3A,lower
18/07/2022 12:20,34.4,lower 3A,lower
18/07/2022 12:30,34.4,lower 3A,lower
18/07/2022 12:40,35.2,lower 3A,lower
18/07/2022 12:50,35.9,lower 3A,lower
18/07/2022 13:00,33.8,lower 3A,lower
18/07/2022 13:10,33.7,lower 3A,lower
18/07/2022 13:20,35,lower 3A,lower
18/07/2022 13:30,34.9,lower 3A,lower
18/07/2022 13:40,35.1,lower 3A,lower
18/07/2022 13:50,34.8,lower 3A,lower
18/07/2022 14:00,34.6,lower 3A,lower
18/07/2022 14:10,34.2,lower 3A,lower
18/07/2022 14:20,26.7,lower 3A,lower
18/07/2022 14:30,28.1,lower 3A,lower
18/07/2022 14:40,29.8,lower 3A,lower
18/07/2022 14:50,26.7,lower 3A,lower
18/07/2022 15:00,25.4,lower 3A,lower
18/07/2022 15:10,24.5,lower 3A,lower
18/07/2022 15:20,21.3,lower 3A,lower
18/07/2022 15:30,18.8,lower 3A,lower
18/07/2022 15:40,19,lower 3A,lower
18/07/2022 15:50,18.2,lower 3A,lower
18/07/2022 16:00,18.4,lower 3A,lower
18/07/2022 16:10,17.9,lower 3A,lower
18/07/2022 16:20,17.6,lower 3A,lower
18/07/2022 16:30,17.6,lower 3A,lower
18/07/2022 16:40,17.4,lower 3A,lower
18/07/2022 16:50,17.4,lower 3A,lower
18/07/2022 17:00,17.3,lower 3A,lower
18/07/2022 17:10,17.4,lower 3A,lower
18/07/2022 17:20,17.4,lower 3A,lower
18/07/2022 17:30,17.2,lower 3A,lower
18/07/2022 17:40,17.3,lower 3A,lower
18/07/2022 17:50,17.3,lower 3A,lower
18/07/2022 18:00,17.3,lower 3A,lower
18/07/2022 18:10,17.2,lower 3A,lower
18/07/2022 18:20,17.2,lower 3A,lower
18/07/2022 18:30,17.2,lower 3A,lower
18/07/2022 18:40,17.1,lower 3A,lower
18/07/2022 18:50,17.2,lower 3A,lower
18/07/2022 19:00,17.2,lower 3A,lower
18/07/2022 19:10,17.2,lower 3A,lower
18/07/2022 19:20,17.1,lower 3A,lower
18/07/2022 19:30,17.1,lower 3A,lower
18/07/2022 19:40,17.1,lower 3A,lower
18/07/2022 19:50,17.1,lower 3A,lower
18/07/2022 20:00,17.1,lower 3A,lower
18/07/2022 20:10,17,lower 3A,lower
18/07/2022 20:20,17,lower 3A,lower
18/07/2022 20:30,17,lower 3A,lower
18/07/2022 20:40,17,lower 3A,lower
18/07/2022 20:50,16.9,lower 3A,lower
18/07/2022 21:00,16.9,lower 3A,lower
18/07/2022 21:10,16.9,lower 3A,lower
18/07/2022 21:20,16.9,lower 3A,lower
18/07/2022 21:30,16.9,lower 3A,lower
18/07/2022 21:40,16.9,lower 3A,lower
18/07/2022 21:50,16.9,lower 3A,lower
18/07/2022 22:00,17,lower 3A,lower
18/07/2022 22:10,17,lower 3A,lower
18/07/2022 22:20,17,lower 3A,lower
18/07/2022 22:30,16.9,lower 3A,lower
18/07/2022 22:40,17,lower 3A,lower
18/07/2022 22:50,16.9,lower 3A,lower
18/07/2022 23:00,16.9,lower 3A,lower
18/07/2022 23:10,17,lower 3A,lower
18/07/2022 23:20,17.2,lower 3A,lower
18/07/2022 23:30,17.1,lower 3A,lower
18/07/2022 23:40,17.3,lower 3A,lower
18/07/2022 23:50,17.1,lower 3A,lower
19/07/2022 00:00,17,lower 3A,lower
19/07/2022 00:10,17,lower 3A,lower
19/07/2022 00:20,17.1,lower 3A,lower
19/07/2022 00:30,17.1,lower 3A,lower
19/07/2022 00:40,17.2,lower 3A,lower
19/07/2022 00:50,17.2,lower 3A,lower
19/07/2022 01:00,17.3,lower 3A,lower
19/07/2022 01:10,17.6,lower 3A,lower
19/07/2022 01:20,17.6,lower 3A,lower
19/07/2022 01:30,17.8,lower 3A,lower
19/07/2022 01:40,17.9,lower 3A,lower
19/07/2022 01:50,17.9,lower 3A,lower
19/07/2022 02:00,17.7,lower 3A,lower
19/07/2022 02:10,17.7,lower 3A,lower
19/07/2022 02:20,17.6,lower 3A,lower
19/07/2022 02:30,17.6,lower 3A,lower
19/07/2022 02:40,17.6,lower 3A,lower
19/07/2022 02:50,17.7,lower 3A,lower
19/07/2022 03:00,17.6,lower 3A,lower
19/07/2022 03:10,17.7,lower 3A,lower
19/07/2022 03:20,17.7,lower 3A,lower
19/07/2022 03:30,17.6,lower 3A,lower
19/07/2022 03:40,17.6,lower 3A,lower
19/07/2022 03:50,17.4,lower 3A,lower
19/07/2022 04:00,17.4,lower 3A,lower
19/07/2022 04:10,17.3,lower 3A,lower
19/07/2022 04:20,17.2,lower 3A,lower
19/07/2022 04:30,17.3,lower 3A,lower
19/07/2022 04:40,17.3,lower 3A,lower
19/07/2022 04:50,17.2,lower 3A,lower
19/07/2022 05:00,17.3,lower 3A,lower
19/07/2022 05:10,17.2,lower 3A,lower
19/07/2022 05:20,17.2,lower 3A,lower
19/07/2022 05:30,17.3,lower 3A,lower
19/07/2022 05:40,17.3,lower 3A,lower
19/07/2022 05:50,17.3,lower 3A,lower
19/07/2022 06:00,17.3,lower 3A,lower
19/07/2022 06:10,17.3,lower 3A,lower
19/07/2022 06:20,17.3,lower 3A,lower
19/07/2022 06:30,17.3,lower 3A,lower
19/07/2022 06:40,17.3,lower 3A,lower
19/07/2022 06:50,17.4,lower 3A,lower
19/07/2022 07:00,17.3,lower 3A,lower
19/07/2022 07:10,17.4,lower 3A,lower
19/07/2022 07:20,17.3,lower 3A,lower
19/07/2022 07:30,17.4,lower 3A,lower
19/07/2022 07:40,17.4,lower 3A,lower
19/07/2022 07:50,17.4,lower 3A,lower
19/07/2022 08:00,17.4,lower 3A,lower
19/07/2022 08:10,17.4,lower 3A,lower
19/07/2022 08:20,17.4,lower 3A,lower
19/07/2022 08:30,17.5,lower 3A,lower
19/07/2022 08:40,17.4,lower 3A,lower
19/07/2022 08:50,17.5,lower 3A,lower
19/07/2022 09:00,17.6,lower 3A,lower
19/07/2022 09:10,17.7,lower 3A,lower
19/07/2022 09:20,17.6,lower 3A,lower
19/07/2022 09:30,17.7,lower 3A,lower
19/07/2022 09:40,18.4,lower 3A,lower
19/07/2022 09:50,18.3,lower 3A,lower
19/07/2022 10:00,19,lower 3A,lower
19/07/2022 10:10,18.6,lower 3A,lower
19/07/2022 10:20,18.8,lower 3A,lower
19/07/2022 10:30,21.3,lower 3A,lower
19/07/2022 10:40,20.8,lower 3A,lower
19/07/2022 10:50,22.2,lower 3A,lower
19/07/2022 11:00,22.2,lower 3A,lower
19/07/2022 11:10,23.1,lower 3A,lower
19/07/2022 11:20,23.2,lower 3A,lower
19/07/2022 11:30,28.3,lower 3A,lower
19/07/2022 11:40,28.3,lower 3A,lower
19/07/2022 11:50,28.4,lower 3A,lower
19/07/2022 12:00,27.7,lower 3A,lower
19/07/2022 12:10,28.8,lower 3A,lower
19/07/2022 12:20,31.1,lower 3A,lower
19/07/2022 12:30,33.3,lower 3A,lower
19/07/2022 12:40,33.3,lower 3A,lower
19/07/2022 12:50,33.5,lower 3A,lower
19/07/2022 13:00,34.9,lower 3A,lower
19/07/2022 13:10,36.7,lower 3A,lower
19/07/2022 13:20,38,lower 3A,lower
19/07/2022 13:30,38.8,lower 3A,lower
19/07/2022 13:40,39.4,lower 3A,lower
19/07/2022 13:50,39.3,lower 3A,lower
19/07/2022 14:00,31.8,lower 3A,lower
19/07/2022 14:10,30.2,lower 3A,lower
19/07/2022 14:20,33.6,lower 3A,lower
19/07/2022 14:30,34.1,lower 3A,lower
19/07/2022 14:40,33.1,lower 3A,lower
19/07/2022 14:50,33.8,lower 3A,lower
19/07/2022 15:00,34.8,lower 3A,lower
19/07/2022 15:10,33.6,lower 3A,lower
19/07/2022 15:20,31.3,lower 3A,lower
19/07/2022 15:30,34,lower 3A,lower
19/07/2022 15:40,34.6,lower 3A,lower
19/07/2022 15:50,32,lower 3A,lower
19/07/2022 16:00,22.5,lower 3A,lower
19/07/2022 16:10,22.5,lower 3A,lower
19/07/2022 16:20,22.8,lower 3A,lower
19/07/2022 16:30,20.4,lower 3A,lower
19/07/2022 16:40,19.2,lower 3A,lower
19/07/2022 16:50,19.1,lower 3A,lower
19/07/2022 17:00,18.6,lower 3A,lower
19/07/2022 17:10,18.6,lower 3A,lower
19/07/2022 17:20,18.4,lower 3A,lower
19/07/2022 17:30,18.4,lower 3A,lower
19/07/2022 17:40,18.4,lower 3A,lower
19/07/2022 17:50,18.2,lower 3A,lower
19/07/2022 18:00,18.1,lower 3A,lower
19/07/2022 18:10,18,lower 3A,lower
19/07/2022 18:20,17.9,lower 3A,lower
19/07/2022 18:30,17.8,lower 3A,lower
19/07/2022 18:40,17.7,lower 3A,lower
19/07/2022 18:50,17.4,lower 3A,lower
